datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2021-09-29,CZ020,CZ0209,29023,29537,286
2021-09-29,CZ020,CZ020A,21995,22571,201
2021-09-29,CZ020,CZ020B,19059,19081,198
2021-09-29,CZ020,CZ020C,9164,9032,185
2021-09-29,CZ031,CZ0311,29004,29418,485
2021-09-29,CZ031,CZ0312,8341,8205,181
2021-09-29,CZ031,CZ0313,15978,15719,326
2021-09-29,CZ031,CZ0314,12450,12312,185
2021-09-29,CZ031,CZ0315,7180,7056,170
2021-09-29,CZ031,CZ0316,10740,10574,239
2021-09-29,CZ031,CZ0317,16247,15973,401
2021-09-29,CZ032,CZ0321,8308,8164,182
2021-09-29,CZ032,CZ0322,14333,14172,312
2021-09-29,CZ032,CZ0323,32052,31832,520
2021-09-29,CZ032,CZ0324,12421,12201,240
2021-09-29,CZ032,CZ0325,14099,13923,228
2021-09-29,CZ032,CZ0326,8611,8435,210
2021-09-29,CZ032,CZ0327,9261,9108,233
2021-09-29,CZ041,CZ0411,14213,13738,573
2021-09-29,CZ041,CZ0412,16292,15988,472
2021-09-29,CZ041,CZ0413,15132,14742,444
2021-09-29,CZ042,CZ0421,21777,21473,469
2021-09-29,CZ042,CZ0422,16364,16008,404
2021-09-29,CZ042,CZ0423,19178,19173,373
2021-09-29,CZ042,CZ0424,13126,12890,270
2021-09-29,CZ042,CZ0425,16279,16037,395
2021-09-29,CZ042,CZ0426,18327,17941,384
2021-09-29,CZ042,CZ0427,18724,18489,345
2021-09-29,CZ051,CZ0511,17433,17159,354
2021-09-29,CZ051,CZ0512,17540,17298,327
2021-09-29,CZ051,CZ0513,33092,32847,417
2021-09-29,CZ051,CZ0514,13010,12862,186
2021-09-29,CZ052,CZ0521,31668,31324,432
2021-09-29,CZ052,CZ0522,14106,13944,238
2021-09-29,CZ052,CZ0523,21724,21308,464
2021-09-29,CZ052,CZ0524,15005,14835,196
2021-09-29,CZ052,CZ0525,22498,22120,495
2021-09-29,CZ053,CZ0531,20108,19890,303
2021-09-29,CZ053,CZ0532,32328,32172,459
2021-09-29,CZ053,CZ0533,16816,16589,311
2021-09-29,CZ053,CZ0534,24403,24111,372
2021-09-29,CZ063,CZ0631,16455,16462,332
2021-09-29,CZ063,CZ0632,17250,17059,311
2021-09-29,CZ063,CZ0633,12128,12020,224
2021-09-29,CZ063,CZ0634,15372,15103,260
2021-09-29,CZ063,CZ0635,18852,18733,252
2021-09-29,CZ064,CZ0641,15231,14877,409
2021-09-29,CZ064,CZ0642,46854,46288,850
2021-09-29,CZ064,CZ0643,29680,29157,530
2021-09-29,CZ064,CZ0644,14655,14265,372
2021-09-29,CZ064,CZ0645,22340,21850,516
2021-09-29,CZ064,CZ0646,13503,13163,348
2021-09-29,CZ064,CZ0647,15134,14729,412
2021-09-29,CZ071,CZ0711,4781,4646,145
2021-09-29,CZ071,CZ0712,35778,35077,693
2021-09-29,CZ071,CZ0713,16314,16041,253
2021-09-29,CZ071,CZ0714,20944,20691,317
2021-09-29,CZ071,CZ0715,15965,15636,306
2021-09-29,CZ072,CZ0721,16129,15877,303
2021-09-29,CZ072,CZ0722,21809,21505,326
2021-09-29,CZ072,CZ0723,22122,21741,381
2021-09-29,CZ072,CZ0724,32077,31499,593
2021-09-29,CZ080,CZ0801,12367,12175,331
2021-09-29,CZ080,CZ0802,32485,31915,633
2021-09-29,CZ080,CZ0803,36568,36090,778
2021-09-29,CZ080,CZ0804,21619,21359,351
2021-09-29,CZ080,CZ0805,31497,31121,487
2021-09-29,CZ080,CZ0806,45620,44817,964
2021-09-29,,,28,2578,0
2021-09-30,CZ010,CZ0100,187638,188699,2774
2021-09-30,CZ020,CZ0201,18856,18644,370
2021-09-30,CZ020,CZ0202,15276,15302,162
2021-09-30,CZ020,CZ0203,27096,26733,431
2021-09-30,CZ020,CZ0204,19374,19050,317
2021-09-30,CZ020,CZ0205,12731,12580,213
2021-09-30,CZ020,CZ0206,18468,18434,337
2021-09-30,CZ020,CZ0207,22797,22646,431
2021-09-30,CZ020,CZ0208,17472,17226,301
2021-09-30,CZ020,CZ0209,29038,29541,286
2021-09-30,CZ020,CZ020A,22021,22574,201
2021-09-30,CZ020,CZ020B,19062,19085,198
2021-09-30,CZ020,CZ020C,9164,9038,185
2021-09-30,CZ031,CZ0311,29034,29430,485
2021-09-30,CZ031,CZ0312,8352,8206,181
2021-09-30,CZ031,CZ0313,15984,15720,326
2021-09-30,CZ031,CZ0314,12459,12320,185
2021-09-30,CZ031,CZ0315,7184,7060,170
2021-09-30,CZ031,CZ0316,10744,10575,239
2021-09-30,CZ031,CZ0317,16252,15978,401
2021-09-30,CZ032,CZ0321,8308,8166,182
2021-09-30,CZ032,CZ0322,14347,14173,312
2021-09-30,CZ032,CZ0323,32060,31848,520
2021-09-30,CZ032,CZ0324,12428,12202,240
2021-09-30,CZ032,CZ0325,14106,13933,228
2021-09-30,CZ032,CZ0326,8615,8437,210
2021-09-30,CZ032,CZ0327,9263,9108,233
2021-09-30,CZ041,CZ0411,14213,13739,573
2021-09-30,CZ041,CZ0412,16296,15991,472
2021-09-30,CZ041,CZ0413,15134,14742,444
2021-09-30,CZ042,CZ0421,21777,21474,469
2021-09-30,CZ042,CZ0422,16372,16012,404
2021-09-30,CZ042,CZ0423,19181,19175,373
2021-09-30,CZ042,CZ0424,13128,12891,270
2021-09-30,CZ042,CZ0425,16307,16040,395
2021-09-30,CZ042,CZ0426,18340,17955,384
2021-09-30,CZ042,CZ0427,18728,18497,345
2021-09-30,CZ051,CZ0511,17438,17164,354
2021-09-30,CZ051,CZ0512,17542,17298,327
2021-09-30,CZ051,CZ0513,33099,32850,417
2021-09-30,CZ051,CZ0514,13012,12864,186
2021-09-30,CZ052,CZ0521,31680,31327,432
2021-09-30,CZ052,CZ0522,14109,13944,238
2021-09-30,CZ052,CZ0523,21724,21313,464
2021-09-30,CZ052,CZ0524,15008,14839,196
2021-09-30,CZ052,CZ0525,22504,22120,495
2021-09-30,CZ053,CZ0531,20110,19898,303
2021-09-30,CZ053,CZ0532,32330,32176,459
2021-09-30,CZ053,CZ0533,16821,16591,311
2021-09-30,CZ053,CZ0534,24412,24114,372
2021-09-30,CZ063,CZ0631,16455,16463,332
2021-09-30,CZ063,CZ0632,17253,17063,312
2021-09-30,CZ063,CZ0633,12132,12020,224
2021-09-30,CZ063,CZ0634,15385,15110,260
2021-09-30,CZ063,CZ0635,18853,18736,252
2021-09-30,CZ064,CZ0641,15253,14878,409
2021-09-30,CZ064,CZ0642,46902,46312,850
2021-09-30,CZ064,CZ0643,29701,29166,530
2021-09-30,CZ064,CZ0644,14667,14275,372
2021-09-30,CZ064,CZ0645,22343,21855,516
2021-09-30,CZ064,CZ0646,13518,13163,348
2021-09-30,CZ064,CZ0647,15146,14731,412
2021-09-30,CZ071,CZ0711,4781,4647,145
2021-09-30,CZ071,CZ0712,35797,35085,693
2021-09-30,CZ071,CZ0713,16318,16044,253
2021-09-30,CZ071,CZ0714,20961,20692,317
2021-09-30,CZ071,CZ0715,15986,15639,306
2021-09-30,CZ072,CZ0721,16134,15879,303
2021-09-30,CZ072,CZ0722,21813,21509,326
2021-09-30,CZ072,CZ0723,22137,21760,381
2021-09-30,CZ072,CZ0724,32087,31502,593
2021-09-30,CZ080,CZ0801,12372,12177,331
2021-09-30,CZ080,CZ0802,32520,31934,633
2021-09-30,CZ080,CZ0803,36596,36102,778
2021-09-30,CZ080,CZ0804,21638,21364,351
2021-09-30,CZ080,CZ0805,31524,31140,487
2021-09-30,CZ080,CZ0806,45659,44830,964
2021-09-30,,,28,2583,0
2021-10-01,CZ010,CZ0100,187777,188780,2774
2021-10-01,CZ020,CZ0201,18865,18648,370
2021-10-01,CZ020,CZ0202,15284,15323,162
2021-10-01,CZ020,CZ0203,27106,26746,431
2021-10-01,CZ020,CZ0204,19385,19059,317
2021-10-01,CZ020,CZ0205,12736,12582,213
2021-10-01,CZ020,CZ0206,18477,18435,337
2021-10-01,CZ020,CZ0207,22804,22648,431
2021-10-01,CZ020,CZ0208,17495,17227,301
2021-10-01,CZ020,CZ0209,29056,29548,286
2021-10-01,CZ020,CZ020A,22040,22585,201
2021-10-01,CZ020,CZ020B,19064,19087,198
2021-10-01,CZ020,CZ020C,9167,9038,185
2021-10-01,CZ031,CZ0311,29079,29444,485
2021-10-01,CZ031,CZ0312,8358,8206,181
2021-10-01,CZ031,CZ0313,15986,15724,326
2021-10-01,CZ031,CZ0314,12465,12326,185
2021-10-01,CZ031,CZ0315,7190,7061,170
2021-10-01,CZ031,CZ0316,10754,10580,239
2021-10-01,CZ031,CZ0317,16257,15981,401
2021-10-01,CZ032,CZ0321,8310,8166,182
2021-10-01,CZ032,CZ0322,14361,14174,312
2021-10-01,CZ032,CZ0323,32077,31851,520
2021-10-01,CZ032,CZ0324,12433,12205,240
2021-10-01,CZ032,CZ0325,14110,13934,228
2021-10-01,CZ032,CZ0326,8622,8437,210
2021-10-01,CZ032,CZ0327,9264,9108,233
2021-10-01,CZ041,CZ0411,14215,13741,573
2021-10-01,CZ041,CZ0412,16297,15999,472
2021-10-01,CZ041,CZ0413,15134,14745,444
2021-10-01,CZ042,CZ0421,21780,21475,469
2021-10-01,CZ042,CZ0422,16376,16015,404
2021-10-01,CZ042,CZ0423,19182,19178,373
2021-10-01,CZ042,CZ0424,13131,12897,270
2021-10-01,CZ042,CZ0425,16318,16040,395
2021-10-01,CZ042,CZ0426,18355,17965,384
2021-10-01,CZ042,CZ0427,18734,18501,345
2021-10-01,CZ051,CZ0511,17441,17167,354
2021-10-01,CZ051,CZ0512,17543,17298,327
2021-10-01,CZ051,CZ0513,33115,32855,417
2021-10-01,CZ051,CZ0514,13012,12865,186
2021-10-01,CZ052,CZ0521,31686,31335,432
2021-10-01,CZ052,CZ0522,14109,13946,238
2021-10-01,CZ052,CZ0523,21730,21318,464
2021-10-01,CZ052,CZ0524,15011,14842,196
2021-10-01,CZ052,CZ0525,22507,22120,495
2021-10-01,CZ053,CZ0531,20111,19904,303
2021-10-01,CZ053,CZ0532,32333,32186,459
2021-10-01,CZ053,CZ0533,16828,16592,311
2021-10-01,CZ053,CZ0534,24419,24119,372
2021-10-01,CZ063,CZ0631,16457,16468,332
2021-10-01,CZ063,CZ0632,17256,17064,312
2021-10-01,CZ063,CZ0633,12132,12020,224
2021-10-01,CZ063,CZ0634,15400,15112,260
2021-10-01,CZ063,CZ0635,18861,18738,252
2021-10-01,CZ064,CZ0641,15259,14880,409
2021-10-01,CZ064,CZ0642,46928,46331,851
2021-10-01,CZ064,CZ0643,29722,29177,530
2021-10-01,CZ064,CZ0644,14675,14283,372
2021-10-01,CZ064,CZ0645,22345,21857,516
2021-10-01,CZ064,CZ0646,13524,13170,348
2021-10-01,CZ064,CZ0647,15152,14738,412
2021-10-01,CZ071,CZ0711,4784,4647,145
2021-10-01,CZ071,CZ0712,35813,35096,693
2021-10-01,CZ071,CZ0713,16328,16050,253
2021-10-01,CZ071,CZ0714,20969,20694,317
2021-10-01,CZ071,CZ0715,15998,15639,306
2021-10-01,CZ072,CZ0721,16140,15881,303
2021-10-01,CZ072,CZ0722,21820,21511,326
2021-10-01,CZ072,CZ0723,22158,21769,381
2021-10-01,CZ072,CZ0724,32098,31507,593
2021-10-01,CZ080,CZ0801,12373,12181,331
2021-10-01,CZ080,CZ0802,32556,31947,633
2021-10-01,CZ080,CZ0803,36620,36111,778
2021-10-01,CZ080,CZ0804,21648,21370,351
2021-10-01,CZ080,CZ0805,31555,31166,487
2021-10-01,CZ080,CZ0806,45685,44849,964
2021-10-01,,,28,2583,0
2021-10-02,CZ010,CZ0100,187889,188838,2774
2021-10-02,CZ020,CZ0201,18870,18648,370
2021-10-02,CZ020,CZ0202,15296,15325,162
2021-10-02,CZ020,CZ0203,27117,26752,431
2021-10-02,CZ020,CZ0204,19388,19060,317
2021-10-02,CZ020,CZ0205,12739,12582,213
2021-10-02,CZ020,CZ0206,18493,18440,337
2021-10-02,CZ020,CZ0207,22806,22648,431
2021-10-02,CZ020,CZ0208,17501,17227,301
2021-10-02,CZ020,CZ0209,29070,29561,286
2021-10-02,CZ020,CZ020A,22052,22589,201
2021-10-02,CZ020,CZ020B,19065,19087,198
2021-10-02,CZ020,CZ020C,9167,9038,185
2021-10-02,CZ031,CZ0311,29097,29444,485
2021-10-02,CZ031,CZ0312,8366,8206,181
2021-10-02,CZ031,CZ0313,15990,15724,326
2021-10-02,CZ031,CZ0314,12467,12327,185
2021-10-02,CZ031,CZ0315,7190,7061,170
2021-10-02,CZ031,CZ0316,10757,10580,239
2021-10-02,CZ031,CZ0317,16261,15983,401
2021-10-02,CZ032,CZ0321,8311,8166,182
2021-10-02,CZ032,CZ0322,14363,14175,312
2021-10-02,CZ032,CZ0323,32083,31856,520
2021-10-02,CZ032,CZ0324,12436,12205,240
2021-10-02,CZ032,CZ0325,14113,13934,228
2021-10-02,CZ032,CZ0326,8625,8439,210
2021-10-02,CZ032,CZ0327,9268,9108,233
2021-10-02,CZ041,CZ0411,14215,13743,573
2021-10-02,CZ041,CZ0412,16300,16002,472
2021-10-02,CZ041,CZ0413,15134,14745,445
2021-10-02,CZ042,CZ0421,21780,21476,469
2021-10-02,CZ042,CZ0422,16383,16015,404
2021-10-02,CZ042,CZ0423,19188,19178,373
2021-10-02,CZ042,CZ0424,13136,12897,270
2021-10-02,CZ042,CZ0425,16329,16043,395
2021-10-02,CZ042,CZ0426,18357,17969,384
2021-10-02,CZ042,CZ0427,18739,18502,345
2021-10-02,CZ051,CZ0511,17441,17168,354
2021-10-02,CZ051,CZ0512,17543,17298,327
2021-10-02,CZ051,CZ0513,33115,32855,417
2021-10-02,CZ051,CZ0514,13016,12867,186
2021-10-02,CZ052,CZ0521,31688,31335,432
2021-10-02,CZ052,CZ0522,14109,13946,238
2021-10-02,CZ052,CZ0523,21732,21318,464
2021-10-02,CZ052,CZ0524,15013,14843,196
2021-10-02,CZ052,CZ0525,22508,22121,495
2021-10-02,CZ053,CZ0531,20112,19905,303
2021-10-02,CZ053,CZ0532,32336,32190,459
2021-10-02,CZ053,CZ0533,16829,16593,311
2021-10-02,CZ053,CZ0534,24425,24120,372
2021-10-02,CZ063,CZ0631,16460,16468,332
2021-10-02,CZ063,CZ0632,17259,17068,312
2021-10-02,CZ063,CZ0633,12132,12020,224
2021-10-02,CZ063,CZ0634,15401,15114,260
2021-10-02,CZ063,CZ0635,18865,18742,252
2021-10-02,CZ064,CZ0641,15261,14880,409
2021-10-02,CZ064,CZ0642,46971,46340,851
2021-10-02,CZ064,CZ0643,29739,29184,530
2021-10-02,CZ064,CZ0644,14683,14284,372
2021-10-02,CZ064,CZ0645,22345,21859,516
2021-10-02,CZ064,CZ0646,13529,13172,348
2021-10-02,CZ064,CZ0647,15153,14738,412
2021-10-02,CZ071,CZ0711,4784,4648,145
2021-10-02,CZ071,CZ0712,35820,35106,693
2021-10-02,CZ071,CZ0713,16333,16053,253
2021-10-02,CZ071,CZ0714,20972,20694,317
2021-10-02,CZ071,CZ0715,16012,15641,306
2021-10-02,CZ072,CZ0721,16143,15881,303
2021-10-02,CZ072,CZ0722,21830,21511,326
2021-10-02,CZ072,CZ0723,22164,21769,381
2021-10-02,CZ072,CZ0724,32108,31511,593
2021-10-02,CZ080,CZ0801,12373,12182,331
2021-10-02,CZ080,CZ0802,32570,31950,633
2021-10-02,CZ080,CZ0803,36640,36114,778
2021-10-02,CZ080,CZ0804,21655,21371,351
2021-10-02,CZ080,CZ0805,31566,31183,487
2021-10-02,CZ080,CZ0806,45719,44861,964
2021-10-02,,,28,2586,0
2021-10-03,CZ010,CZ0100,187954,188902,2774
2021-10-03,CZ020,CZ0201,18870,18649,370
2021-10-03,CZ020,CZ0202,15299,15326,163
2021-10-03,CZ020,CZ0203,27119,26757,431
2021-10-03,CZ020,CZ0204,19388,19065,317
2021-10-03,CZ020,CZ0205,12739,12582,213
2021-10-03,CZ020,CZ0206,18496,18443,337
2021-10-03,CZ020,CZ0207,22807,22650,431
2021-10-03,CZ020,CZ0208,17501,17227,301
2021-10-03,CZ020,CZ0209,29078,29567,286
2021-10-03,CZ020,CZ020A,22065,22598,201
2021-10-03,CZ020,CZ020B,19066,19090,198
2021-10-03,CZ020,CZ020C,9168,9038,185
2021-10-03,CZ031,CZ0311,29107,29448,485
2021-10-03,CZ031,CZ0312,8366,8207,181
2021-10-03,CZ031,CZ0313,15990,15724,326
2021-10-03,CZ031,CZ0314,12469,12327,185
2021-10-03,CZ031,CZ0315,7191,7063,170
2021-10-03,CZ031,CZ0316,10759,10580,240
2021-10-03,CZ031,CZ0317,16263,15987,401
2021-10-03,CZ032,CZ0321,8311,8166,182
2021-10-03,CZ032,CZ0322,14364,14175,312
2021-10-03,CZ032,CZ0323,32088,31866,520
2021-10-03,CZ032,CZ0324,12436,12207,240
2021-10-03,CZ032,CZ0325,14114,13934,228
2021-10-03,CZ032,CZ0326,8628,8441,210
2021-10-03,CZ032,CZ0327,9268,9108,233
2021-10-03,CZ041,CZ0411,14217,13743,573
2021-10-03,CZ041,CZ0412,16301,16003,472
2021-10-03,CZ041,CZ0413,15134,14748,445
2021-10-03,CZ042,CZ0421,21782,21478,469
2021-10-03,CZ042,CZ0422,16386,16024,404
2021-10-03,CZ042,CZ0423,19189,19178,373
2021-10-03,CZ042,CZ0424,13136,12897,270
2021-10-03,CZ042,CZ0425,16333,16043,395
2021-10-03,CZ042,CZ0426,18360,17980,384
2021-10-03,CZ042,CZ0427,18742,18503,345
2021-10-03,CZ051,CZ0511,17441,17170,354
2021-10-03,CZ051,CZ0512,17544,17298,327
2021-10-03,CZ051,CZ0513,33123,32860,417
2021-10-03,CZ051,CZ0514,13017,12867,186
2021-10-03,CZ052,CZ0521,31690,31337,432
2021-10-03,CZ052,CZ0522,14112,13946,238
2021-10-03,CZ052,CZ0523,21732,21318,464
2021-10-03,CZ052,CZ0524,15014,14844,196
2021-10-03,CZ052,CZ0525,22509,22121,495
2021-10-03,CZ053,CZ0531,20114,19906,304
2021-10-03,CZ053,CZ0532,32351,32194,459
2021-10-03,CZ053,CZ0533,16830,16593,311
2021-10-03,CZ053,CZ0534,24428,24121,372
2021-10-03,CZ063,CZ0631,16462,16469,332
2021-10-03,CZ063,CZ0632,17261,17068,312
2021-10-03,CZ063,CZ0633,12133,12021,224
2021-10-03,CZ063,CZ0634,15402,15114,260
2021-10-03,CZ063,CZ0635,18865,18742,252
2021-10-03,CZ064,CZ0641,15263,14880,409
2021-10-03,CZ064,CZ0642,46986,46350,852
2021-10-03,CZ064,CZ0643,29751,29189,530
2021-10-03,CZ064,CZ0644,14685,14289,372
2021-10-03,CZ064,CZ0645,22347,21859,516
2021-10-03,CZ064,CZ0646,13532,13173,348
2021-10-03,CZ064,CZ0647,15154,14739,412
2021-10-03,CZ071,CZ0711,4784,4648,145
2021-10-03,CZ071,CZ0712,35826,35108,693
2021-10-03,CZ071,CZ0713,16335,16055,253
2021-10-03,CZ071,CZ0714,20972,20694,317
2021-10-03,CZ071,CZ0715,16015,15641,306
2021-10-03,CZ072,CZ0721,16144,15885,303
2021-10-03,CZ072,CZ0722,21837,21511,326
2021-10-03,CZ072,CZ0723,22168,21770,381
2021-10-03,CZ072,CZ0724,32111,31513,593
2021-10-03,CZ080,CZ0801,12383,12190,331
2021-10-03,CZ080,CZ0802,32575,31954,633
2021-10-03,CZ080,CZ0803,36641,36116,778
2021-10-03,CZ080,CZ0804,21663,21376,351
2021-10-03,CZ080,CZ0805,31579,31196,487
2021-10-03,CZ080,CZ0806,45745,44866,964
2021-10-03,,,28,2586,0
2021-10-04,CZ010,CZ0100,188087,189029,2776
2021-10-04,CZ020,CZ0201,18875,18650,370
2021-10-04,CZ020,CZ0202,15304,15338,163
2021-10-04,CZ020,CZ0203,27130,26769,431
2021-10-04,CZ020,CZ0204,19394,19070,317
2021-10-04,CZ020,CZ0205,12745,12587,213
2021-10-04,CZ020,CZ0206,18512,18452,337
2021-10-04,CZ020,CZ0207,22813,22655,431
2021-10-04,CZ020,CZ0208,17516,17236,301
2021-10-04,CZ020,CZ0209,29085,29577,286
2021-10-04,CZ020,CZ020A,22072,22608,201
2021-10-04,CZ020,CZ020B,19068,19098,198
2021-10-04,CZ020,CZ020C,9169,9044,185
2021-10-04,CZ031,CZ0311,29136,29470,485
2021-10-04,CZ031,CZ0312,8373,8211,181
2021-10-04,CZ031,CZ0313,15990,15725,326
2021-10-04,CZ031,CZ0314,12470,12336,185
2021-10-04,CZ031,CZ0315,7197,7065,170
2021-10-04,CZ031,CZ0316,10775,10581,240
2021-10-04,CZ031,CZ0317,16264,15992,401
2021-10-04,CZ032,CZ0321,8311,8167,182
2021-10-04,CZ032,CZ0322,14385,14181,312
2021-10-04,CZ032,CZ0323,32107,31881,520
2021-10-04,CZ032,CZ0324,12441,12216,240
2021-10-04,CZ032,CZ0325,14117,13937,228
2021-10-04,CZ032,CZ0326,8638,8442,210
2021-10-04,CZ032,CZ0327,9270,9108,233
2021-10-04,CZ041,CZ0411,14217,13746,573
2021-10-04,CZ041,CZ0412,16307,16013,472
2021-10-04,CZ041,CZ0413,15136,14755,445
2021-10-04,CZ042,CZ0421,21783,21483,469
2021-10-04,CZ042,CZ0422,16389,16032,404
2021-10-04,CZ042,CZ0423,19193,19180,373
2021-10-04,CZ042,CZ0424,13138,12901,270
2021-10-04,CZ042,CZ0425,16346,16043,395
2021-10-04,CZ042,CZ0426,18374,17988,384
2021-10-04,CZ042,CZ0427,18745,18506,345
2021-10-04,CZ051,CZ0511,17442,17172,354
2021-10-04,CZ051,CZ0512,17547,17298,327
2021-10-04,CZ051,CZ0513,33136,32863,417
2021-10-04,CZ051,CZ0514,13020,12869,186
2021-10-04,CZ052,CZ0521,31700,31341,432
2021-10-04,CZ052,CZ0522,14113,13947,238
2021-10-04,CZ052,CZ0523,21736,21319,464
2021-10-04,CZ052,CZ0524,15016,14845,196
2021-10-04,CZ052,CZ0525,22512,22123,495
2021-10-04,CZ053,CZ0531,20115,19920,304
2021-10-04,CZ053,CZ0532,32364,32208,459
2021-10-04,CZ053,CZ0533,16835,16594,311
2021-10-04,CZ053,CZ0534,24432,24129,372
2021-10-04,CZ063,CZ0631,16467,16471,332
2021-10-04,CZ063,CZ0632,17266,17069,312
2021-10-04,CZ063,CZ0633,12134,12023,224
2021-10-04,CZ063,CZ0634,15414,15122,260
2021-10-04,CZ063,CZ0635,18867,18751,252
2021-10-04,CZ064,CZ0641,15267,14887,409
2021-10-04,CZ064,CZ0642,47029,46366,852
2021-10-04,CZ064,CZ0643,29781,29202,530
2021-10-04,CZ064,CZ0644,14698,14293,372
2021-10-04,CZ064,CZ0645,22354,21863,516
2021-10-04,CZ064,CZ0646,13538,13176,348
2021-10-04,CZ064,CZ0647,15162,14744,412
2021-10-04,CZ071,CZ0711,4785,4649,145
2021-10-04,CZ071,CZ0712,35851,35119,693
2021-10-04,CZ071,CZ0713,16347,16058,253
2021-10-04,CZ071,CZ0714,20976,20697,317
2021-10-04,CZ071,CZ0715,16021,15647,307
2021-10-04,CZ072,CZ0721,16155,15889,303
2021-10-04,CZ072,CZ0722,21847,21516,326
2021-10-04,CZ072,CZ0723,22172,21779,381
2021-10-04,CZ072,CZ0724,32118,31526,593
2021-10-04,CZ080,CZ0801,12388,12196,331
2021-10-04,CZ080,CZ0802,32589,31984,633
2021-10-04,CZ080,CZ0803,36659,36130,779
2021-10-04,CZ080,CZ0804,21673,21389,351
2021-10-04,CZ080,CZ0805,31607,31217,487
2021-10-04,CZ080,CZ0806,45793,44898,964
2021-10-04,,,28,2587,0
2021-10-05,CZ010,CZ0100,188260,189156,2776
2021-10-05,CZ020,CZ0201,18878,18653,370
2021-10-05,CZ020,CZ0202,15315,15353,163
2021-10-05,CZ020,CZ0203,27146,26780,431
2021-10-05,CZ020,CZ0204,19404,19076,317
2021-10-05,CZ020,CZ0205,12749,12589,213
2021-10-05,CZ020,CZ0206,18540,18462,338
2021-10-05,CZ020,CZ0207,22824,22659,431
2021-10-05,CZ020,CZ0208,17527,17242,301
2021-10-05,CZ020,CZ0209,29115,29586,286
2021-10-05,CZ020,CZ020A,22088,22625,201
2021-10-05,CZ020,CZ020B,19072,19102,198
2021-10-05,CZ020,CZ020C,9172,9044,185
2021-10-05,CZ031,CZ0311,29204,29486,486
2021-10-05,CZ031,CZ0312,8389,8212,181
2021-10-05,CZ031,CZ0313,16001,15727,326
2021-10-05,CZ031,CZ0314,12473,12339,185
2021-10-05,CZ031,CZ0315,7205,7069,170
2021-10-05,CZ031,CZ0316,10787,10583,240
2021-10-05,CZ031,CZ0317,16266,15994,401
2021-10-05,CZ032,CZ0321,8312,8171,182
2021-10-05,CZ032,CZ0322,14393,14184,312
2021-10-05,CZ032,CZ0323,32124,31889,520
2021-10-05,CZ032,CZ0324,12452,12217,240
2021-10-05,CZ032,CZ0325,14128,13941,228
2021-10-05,CZ032,CZ0326,8641,8444,210
2021-10-05,CZ032,CZ0327,9270,9109,233
2021-10-05,CZ041,CZ0411,14219,13750,573
2021-10-05,CZ041,CZ0412,16314,16018,472
2021-10-05,CZ041,CZ0413,15137,14758,445
2021-10-05,CZ042,CZ0421,21786,21485,469
2021-10-05,CZ042,CZ0422,16394,16036,404
2021-10-05,CZ042,CZ0423,19201,19180,373
2021-10-05,CZ042,CZ0424,13145,12903,270
2021-10-05,CZ042,CZ0425,16354,16044,395
2021-10-05,CZ042,CZ0426,18379,17991,384
2021-10-05,CZ042,CZ0427,18752,18509,345
2021-10-05,CZ051,CZ0511,17444,17173,354
2021-10-05,CZ051,CZ0512,17547,17301,327
2021-10-05,CZ051,CZ0513,33141,32868,417
2021-10-05,CZ051,CZ0514,13023,12873,186
2021-10-05,CZ052,CZ0521,31710,31342,432
2021-10-05,CZ052,CZ0522,14116,13948,238
2021-10-05,CZ052,CZ0523,21736,21322,464
2021-10-05,CZ052,CZ0524,15019,14846,196
2021-10-05,CZ052,CZ0525,22518,22125,495
2021-10-05,CZ053,CZ0531,20121,19928,304
2021-10-05,CZ053,CZ0532,32382,32216,459
2021-10-05,CZ053,CZ0533,16841,16594,311
2021-10-05,CZ053,CZ0534,24440,24131,372
2021-10-05,CZ063,CZ0631,16471,16473,332
2021-10-05,CZ063,CZ0632,17274,17071,312
2021-10-05,CZ063,CZ0633,12136,12023,224
2021-10-05,CZ063,CZ0634,15425,15130,260
2021-10-05,CZ063,CZ0635,18873,18753,252
2021-10-05,CZ064,CZ0641,15278,14890,409
2021-10-05,CZ064,CZ0642,47076,46394,852
2021-10-05,CZ064,CZ0643,29807,29213,530
2021-10-05,CZ064,CZ0644,14707,14297,372
2021-10-05,CZ064,CZ0645,22363,21866,516
2021-10-05,CZ064,CZ0646,13550,13179,348
2021-10-05,CZ064,CZ0647,15171,14746,412
2021-10-05,CZ071,CZ0711,4789,4649,145
2021-10-05,CZ071,CZ0712,35858,35124,693
2021-10-05,CZ071,CZ0713,16357,16060,253
2021-10-05,CZ071,CZ0714,20992,20698,317
2021-10-05,CZ071,CZ0715,16030,15649,307
2021-10-05,CZ072,CZ0721,16162,15892,303
2021-10-05,CZ072,CZ0722,21856,21517,326
2021-10-05,CZ072,CZ0723,22203,21787,381
2021-10-05,CZ072,CZ0724,32133,31536,593
2021-10-05,CZ080,CZ0801,12392,12199,331
2021-10-05,CZ080,CZ0802,32650,32014,633
2021-10-05,CZ080,CZ0803,36690,36149,780
2021-10-05,CZ080,CZ0804,21689,21399,351
2021-10-05,CZ080,CZ0805,31642,31245,487
2021-10-05,CZ080,CZ0806,45870,44924,964
2021-10-05,,,28,2593,0
2021-10-06,CZ010,CZ0100,188393,189275,2776
